time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
369600,0.0003,9287,1848,369499,-148.52656232,-0.07929053157567978,0.03627932071685791,200.0,15.170272827148438,39,0.22106745839118958
370400,0.0003,9305,1852,370299,-150.62447362999998,0.050029076635837555,0.03595683351159096,200.0,13.40127182006836,39,0.3461490571498871
371200,0.0003,9323,1856,371099,-149.57707309,0.31806838512420654,0.037562109529972076,200.0,18.704967498779297,39,0.2746933102607727
372000,0.0003,9345,1860,371899,-148.78315302000001,0.7518765330314636,0.0351576991379261,200.0,14.25071907043457,39,0.2252914011478424
372800,0.0003,9367,1864,372699,-146.48624136,0.2633649408817291,0.035020098090171814,200.0,14.105694770812988,39,0.14927026629447937
373600,0.0003,9384,1868,373499,-142.30223666999998,-0.688216507434845,0.03509370982646942,200.0,10.437594413757324,39,0.3270028829574585
374400,0.0003,9401,1872,374299,-142.10886660999998,-0.3705653250217438,0.03814159333705902,200.0,15.898571014404297,39,0.16161738336086273
375200,0.0003,9418,1876,375099,-141.12848261,-0.9229358434677124,0.03966504707932472,200.0,13.870062828063965,39,0.29988712072372437
376000,0.0003,9436,1880,375899,-142.0512278,-0.015279576182365417,0.03566937893629074,200.0,11.868314743041992,39,0.13550791144371033
376800,0.0003,9453,1884,376699,-138.67757598,0.3766442835330963,0.033329691737890244,200.0,11.352381706237793,39,0.552067220211029
377600,0.0003,9470,1888,377499,-140.40952595000002,0.18587017059326172,0.035405099391937256,200.0,15.513772964477539,39,0.49300694465637207
378400,0.0003,9487,1892,378299,-141.46110462000001,-0.248691588640213,0.03360642492771149,200.0,10.047402381896973,39,0.14433468878269196
379200,0.0003,9505,1896,379099,-145.71726477,0.14262518286705017,0.03352218493819237,200.0,12.623937606811523,39,0.19148606061935425
380000,0.0003,9523,1900,379899,-147.0031218,0.283689022064209,0.036696262657642365,200.0,15.076797485351562,39,0.23783980309963226
380800,0.0003,9541,1904,380699,-146.85127795,-0.6087689995765686,0.03482476994395256,200.0,12.614190101623535,39,0.24889546632766724
381600,0.0003,9560,1908,381499,-146.87440735,0.23177200555801392,0.03521174192428589,200.0,17.92378044128418,39,0.26395344734191895
382400,0.0003,9577,1912,382299,-143.18989137,0.14158785343170166,0.03691750764846802,200.0,10.20618724822998,39,0.29088738560676575
383200,0.0003,9595,1916,383099,-140.84062379000002,0.05277594178915024,0.035474587231874466,200.0,15.027095794677734,39,0.19615638256072998
384000,0.0003,9612,1920,383899,-141.02126994999998,0.2291049212217331,0.03486170247197151,200.0,14.276803016662598,39,0.33826106786727905
384800,0.0003,9629,1924,384699,-136.10123387,0.2852245271205902,0.035267580300569534,200.0,16.048032760620117,39,0.21250228583812714
385600,0.0003,9646,1928,385499,-137.42469648000002,-0.24134115874767303,0.03498530760407448,200.0,14.742780685424805,39,0.17530640959739685
386400,0.0003,9663,1932,386299,-136.29573921000002,0.22410649061203003,0.03455542400479317,200.0,9.510547637939453,39,0.14638149738311768
387200,0.0003,9681,1936,387099,-138.61271766,-0.17948657274246216,0.0331888385117054,200.0,16.18326187133789,39,0.13301651179790497
388000,0.0003,9698,1940,387899,-135.31801925,0.08290579915046692,0.032871220260858536,200.0,18.88037872314453,40,0.33722060918807983
388800,0.0003,9716,1944,388699,-132.82916025999998,0.1557997167110443,0.03246156871318817,200.0,16.03932762145996,40,0.15290434658527374
389600,0.0003,9734,1948,389499,-128.24946257,-0.08699226379394531,0.032587680965662,200.0,12.37170124053955,40,0.14993886649608612
390400,0.0003,9751,1952,390299,-130.30028748,-0.8101545572280884,0.03391978144645691,200.0,12.31645393371582,40,0.18177635967731476
391200,0.0003,9769,1956,391099,-129.4237152,0.0857095867395401,0.032013777643442154,200.0,17.341381072998047,40,0.2818729281425476
392000,0.0003,9786,1960,391899,-128.10868284,0.05441439151763916,0.031042462214827538,200.0,14.40817928314209,40,0.2053050994873047
392800,0.0003,9804,1964,392699,-131.63917669,-0.06311745941638947,0.0332711786031723,200.0,16.335725784301758,40,0.2722068130970001
393600,0.0003,9821,1968,393499,-133.90386909999998,0.24751421809196472,0.03278062865138054,200.0,17.058542251586914,40,0.213832825422287
394400,0.0003,9839,1972,394299,-136.15872916,0.12452715635299683,0.03144092857837677,200.0,12.713839530944824,40,0.1393047273159027
395200,0.0003,9857,1976,395099,-136.19728990000002,0.5705323219299316,0.030837547034025192,200.0,10.246724128723145,40,0.2365632951259613
396000,0.0003,9875,1980,395899,-133.98753391999998,0.2619251608848572,0.03293480724096298,200.0,13.372644424438477,40,0.1388203501701355
396800,0.0003,9892,1984,396699,-135.65508129999998,-0.6650094985961914,0.02682771533727646,200.0,12.448148727416992,40,0.12312314659357071
397600,0.0003,9909,1988,397499,-133.52714871,0.10633599758148193,0.030625227838754654,200.0,17.110103607177734,40,0.3415489196777344
398400,0.0003,9928,1992,398299,-136.80978898,-0.28358039259910583,0.03271706402301788,200.0,11.531166076660156,40,0.13946972787380219
399200,0.0003,9946,1996,399099,-131.36891176,-0.7982964515686035,0.029688913375139236,200.0,15.718238830566406,40,0.12575022876262665
400000,0.0003,9969,2000,399899,-132.36225494,-0.26067498326301575,0.031269174069166183,200.0,14.314571380615234,40,0.27715471386909485
400800,0.0003,9993,2004,400699,-132.6877674,0.7116528749465942,0.030899759382009506,200.0,14.576007843017578,40,0.25513923168182373
401600,0.0003,10012,2008,401499,-130.31404697000002,0.01856258511543274,0.03264278918504715,200.0,11.046304702758789,40,0.2461632490158081
402400,0.0003,10032,2012,402299,-131.42099974,-0.18458329141139984,0.031346291303634644,200.0,20.48238754272461,40,0.20261773467063904
403200,0.0003,10056,2016,403099,-133.90142192000002,0.34786152839660645,0.03359586372971535,200.0,15.666890144348145,40,0.516385018825531
404000,0.0003,10079,2020,403899,-133.47413686000002,-0.6934413313865662,0.030368570238351822,200.0,13.353376388549805,40,0.2194051742553711
404800,0.0003,10104,2024,404699,-138.3829894,0.4882115423679352,0.029092522338032722,200.0,12.207748413085938,40,0.48852449655532837
405600,0.0003,10128,2028,405499,-138.88446129,-0.5976954102516174,0.026275215670466423,200.0,10.147334098815918,40,0.15844352543354034
406400,0.0003,10149,2032,406299,-137.66065823000002,-0.24184063076972961,0.028475429862737656,200.0,14.336580276489258,40,0.3600943386554718
407200,0.0003,10166,2036,407099,-134.29579672000003,0.3501509726047516,0.02763274684548378,200.0,13.053848266601562,40,0.21602293848991394
408000,0.0003,10183,2040,407899,-136.4003982,0.5744298696517944,0.03266194835305214,200.0,14.992768287658691,40,0.14153413474559784
408800,0.0003,10200,2044,408699,-139.01587956,-0.5256198644638062,0.03181853145360947,200.0,11.359457969665527,40,0.3656291961669922
409600,0.0003,10217,2048,409499,-141.21176361999997,-0.050270549952983856,0.03138343244791031,200.0,15.031834602355957,40,0.09899285435676575
410400,0.0003,10234,2052,410299,-139.49171584,-0.0024476349353790283,0.032114092260599136,200.0,13.735787391662598,40,0.1169867068529129
411200,0.0003,10250,2056,411099,-138.18446564,-0.26912805438041687,0.03258337453007698,200.0,18.313199996948242,40,0.16946753859519958
412000,0.0003,10267,2060,411899,-137.97722197,-0.026578322052955627,0.029816405847668648,200.0,17.77092170715332,40,0.1527470052242279
412800,0.0003,10284,2064,412699,-133.38347227999998,-0.15414972603321075,0.03271235525608063,200.0,16.59798240661621,40,0.32059624791145325
413600,0.0003,10301,2068,413499,-131.23609965,-0.937511682510376,0.0304807648062706,200.0,11.847307205200195,40,0.33242323994636536
414400,0.0003,10318,2072,414299,-128.02425019,0.10624650120735168,0.027838049456477165,200.0,11.489314079284668,40,0.18019002676010132
415200,0.0003,10336,2076,415099,-127.92501648,0.46680909395217896,0.030427448451519012,200.0,14.224122047424316,40,0.15735715627670288
416000,0.0003,10354,2080,415899,-128.09988998,-0.689782977104187,0.031097056344151497,200.0,12.924200057983398,40,0.0639796257019043
416800,0.0003,10372,2084,416699,-127.57429209000001,0.12556731700897217,0.027370017021894455,200.0,13.355182647705078,40,0.20853984355926514
417600,0.0003,10391,2088,417499,-129.37776530000002,0.6486104726791382,0.029818354174494743,200.0,15.60364055633545,40,0.3581967353820801
418400,0.0003,10409,2092,418299,-126.20507133999999,-0.2430429756641388,0.03105033189058304,200.0,15.465742111206055,40,0.14957629144191742
419200,0.0003,10427,2096,419099,-128.52700341,0.7041423320770264,0.03119628317654133,200.0,13.281883239746094,40,0.16840098798274994
420000,0.0003,10444,2100,419899,-127.26406757999999,0.18799100816249847,0.030430778861045837,200.0,17.98672103881836,40,0.27824103832244873
420800,0.0003,10461,2104,420699,-128.62802659,0.6909098625183105,0.029787948355078697,200.0,10.938541412353516,40,0.11595714092254639
421600,0.0003,10478,2108,421499,-129.78955902000004,0.07181796431541443,0.03323288634419441,200.0,12.19277286529541,40,0.16832134127616882
422400,0.0003,10495,2112,422299,-128.53531695,0.20753170549869537,0.03428065776824951,200.0,11.567351341247559,40,0.0840488150715828
423200,0.0003,10512,2116,423099,-128.41914877000002,-0.28340601921081543,0.030960826203227043,200.0,14.730716705322266,40,0.14216557145118713
424000,0.0003,10529,2120,423899,-129.96831899000003,0.3749639391899109,0.030537042766809464,200.0,15.977935791015625,40,0.39654746651649475
424800,0.0003,10546,2124,424699,-129.22034583,-0.009428218007087708,0.030640754848718643,200.0,18.890260696411133,40,0.2098453938961029
425600,0.0003,10563,2128,425499,-129.14523326999998,0.11360017210245132,0.032974641770124435,200.0,12.206476211547852,40,0.18833565711975098
426400,0.0003,10580,2132,426299,-132.07559653,0.265468955039978,0.03360850736498833,200.0,13.405991554260254,40,0.23991748690605164
427200,0.0003,10597,2136,427099,-133.45284166,0.4804573059082031,0.032537683844566345,200.0,14.728647232055664,40,0.47218090295791626
428000,0.0003,10614,2140,427899,-133.62644682,-0.2901298403739929,0.030378766357898712,200.0,12.01598072052002,40,0.10789988934993744
428800,0.0003,10632,2144,428699,-130.95088009,-0.32461366057395935,0.031357210129499435,200.0,19.050642013549805,40,0.4199342131614685
429600,0.0003,10649,2148,429499,-134.19021698999998,0.4464579224586487,0.03318855166435242,200.0,16.017717361450195,40,0.43639862537384033
430400,0.0003,10666,2152,430299,-132.90531708999998,-0.42686641216278076,0.03310226649045944,200.0,13.495989799499512,40,0.1134604662656784
431200,0.0003,10684,2156,431099,-131.65541544,-0.39260992407798767,0.031917378306388855,200.0,10.044342041015625,40,0.131304532289505
432000,0.0003,10700,2160,431899,-132.82834641000002,-0.16739238798618317,0.033367738127708435,200.0,14.095257759094238,40,0.11950871348381042
432800,0.0003,10717,2164,432699,-135.02336436000004,-0.18927980959415436,0.03210350498557091,200.0,13.661993026733398,40,0.12133736163377762
433600,0.0003,10734,2168,433499,-139.32202668000002,-0.05072890222072601,0.02701703831553459,200.0,13.112893104553223,40,0.13017743825912476
434400,0.0003,10751,2172,434299,-141.7306941,-0.008714258670806885,0.028072210028767586,200.0,12.407912254333496,40,0.2820490598678589
435200,0.0003,10768,2176,435099,-142.88159015000002,1.1330745220184326,0.029711367562413216,200.0,13.179349899291992,40,0.1317773312330246
436000,0.0003,10788,2180,435899,-146.31961636,0.44367295503616333,0.02992556244134903,200.0,14.27574634552002,40,0.15521498024463654
436800,0.0003,10807,2184,436699,-148.78428439,0.28620368242263794,0.03130653500556946,200.0,15.218192100524902,40,0.21494033932685852
437600,0.0003,10826,2188,437499,-149.91812176000002,-0.24581822752952576,0.03038117103278637,200.0,10.586342811584473,40,0.2148028165102005
438400,0.0003,10847,2192,438299,-149.98357065,0.12648656964302063,0.03115321695804596,200.0,16.77814483642578,40,0.20765994489192963
439200,0.0003,10868,2196,439099,-149.93747180999998,0.3801810145378113,0.033815182745456696,200.0,14.582971572875977,40,0.15616072714328766
440000,0.0003,10886,2200,439899,-153.09853654,-0.8544776439666748,0.03332734853029251,200.0,12.7377347946167,40,0.277517169713974
440800,0.0003,10904,2204,440699,-154.795049,0.20707190036773682,0.0340973362326622,200.0,15.125643730163574,40,0.5001728534698486
441600,0.0003,10921,2208,441499,-156.00633131,-1.0796074867248535,0.03488539159297943,200.0,16.003183364868164,40,0.2975119948387146
442400,0.0003,10939,2212,442299,-157.25367928,-0.10488802194595337,0.03001326322555542,200.0,13.115541458129883,40,0.140610009431839
443200,0.0003,10956,2216,443099,-152.84550912999998,0.4736173450946808,0.03158519044518471,200.0,17.679805755615234,40,0.24855035543441772
444000,0.0003,10974,2220,443899,-151.83751984999998,-0.07556825876235962,0.030784789472818375,200.0,16.76167106628418,40,0.19220104813575745
444800,0.0003,10991,2224,444699,-147.79667138,-0.23290878534317017,0.03204052895307541,200.0,13.492086410522461,40,0.16162192821502686
445600,0.0003,11009,2228,445499,-146.68359306,-0.2125273495912552,0.033986568450927734,200.0,16.62993621826172,40,0.076523058116436
446400,0.0003,11027,2232,446299,-144.9546196,0.31551703810691833,0.03216985613107681,200.0,14.372712135314941,40,0.28084152936935425
447200,0.0003,11046,2236,447099,-143.86157219999998,0.2859111726284027,0.033323343843221664,200.0,15.119272232055664,40,0.20580318570137024
448000,0.0003,11066,2240,447899,-142.68219896,0.21144920587539673,0.033671747893095016,200.0,13.092263221740723,40,0.1738903522491455
448800,0.0003,11091,2244,448699,-142.76787765999998,0.4839361310005188,0.03451971337199211,200.0,16.72266387939453,40,0.4117104709148407
449600,0.0003,11115,2248,449499,-138.60027543999996,-0.31784430146217346,0.034327432513237,200.0,14.125024795532227,40,0.2182113379240036
450400,0.0003,11140,2252,450299,-139.8693753,0.6840420961380005,0.03165937587618828,200.0,11.898003578186035,40,0.18372893333435059
451200,0.0003,11164,2256,451099,-142.19041273,0.15341517329216003,0.03015400841832161,200.0,12.271804809570312,40,0.361769437789917
452000,0.0003,11189,2260,451899,-139.94525972,0.5778080821037292,0.032783668488264084,200.0,14.513099670410156,40,0.42284512519836426
452800,0.0003,11213,2264,452699,-141.09847183,0.11946737766265869,0.03574686869978905,200.0,15.359820365905762,40,0.19310595095157623
453600,0.0003,11239,2268,453499,-135.40859171,0.5777072310447693,0.037396155297756195,200.0,17.031824111938477,40,0.4664310812950134
454400,0.0003,11266,2272,454299,-132.94890361,-0.8294848799705505,0.03378719463944435,200.0,11.807538032531738,40,0.08401299268007278
455200,0.0003,11290,2276,455099,-131.84072844,0.6100332736968994,0.03185274079442024,200.0,14.730716705322266,40,0.18321627378463745
456000,0.0003,11314,2280,455899,-130.67270249999999,-0.1808910369873047,0.03284719958901405,200.0,10.411357879638672,40,0.33012598752975464
456800,0.0003,11336,2284,456699,-130.14639521,-0.4691942632198334,0.03364120051264763,200.0,12.25350284576416,40,0.5004807710647583
457600,0.0003,11357,2288,457499,-128.78546557,-0.03281736373901367,0.03440678119659424,200.0,13.566164016723633,40,0.12711696326732635
458400,0.0003,11376,2292,458299,-129.83072871000002,-0.08712167292833328,0.0358855277299881,200.0,14.145188331604004,40,0.13229532539844513
459200,0.0003,11403,2296,459099,-132.11210002,-0.04851923882961273,0.033672742545604706,200.0,8.62122917175293,40,0.11662723869085312
460000,0.0003,11428,2300,459899,-130.23965869000003,0.6825923919677734,0.030765380710363388,200.0,13.708097457885742,40,0.13896802067756653
460800,0.0003,11454,2304,460699,-128.12328684,-0.1611420214176178,0.029991310089826584,200.0,15.27869701385498,40,0.10700254142284393
461600,0.0003,11482,2308,461499,-127.00265410999998,0.02091323584318161,0.030276264995336533,200.0,10.563712120056152,40,0.08442860096693039
462400,0.0003,11508,2312,462299,-130.60199413999996,-0.5051983594894409,0.03180235996842384,200.0,8.297202110290527,40,0.073160320520401
463200,0.0003,11534,2316,463099,-133.90513669,-0.06976117193698883,0.03180583938956261,200.0,12.9899263381958,40,0.12132784724235535
464000,0.0003,11559,2320,463899,-133.60124595999997,-0.41195181012153625,0.031085005030035973,200.0,12.676852226257324,40,0.15639661252498627
464800,0.0003,11585,2324,464699,-137.09760613999998,-0.23180057108402252,0.032021451741456985,200.0,12.191798210144043,40,0.09472569823265076
465600,0.0003,11610,2328,465499,-137.03096657,-0.39873671531677246,0.03312985226511955,200.0,11.729700088500977,40,0.2857072353363037
466400,0.0003,11637,2332,466299,-139.32357940999998,0.3963049650192261,0.029764443635940552,200.0,15.25920581817627,40,0.20660126209259033
467200,0.0003,11659,2336,467099,-142.95666783000001,0.09210716187953949,0.027891874313354492,200.0,14.368123054504395,40,0.30789512395858765
468000,0.0003,11677,2340,467899,-141.79541529,0.25961118936538696,0.031184004619717598,200.0,11.082027435302734,40,0.26397705078125
468800,0.0003,11696,2344,468699,-141.75889723,0.16729356348514557,0.029274972155690193,200.0,15.720881462097168,40,0.27774304151535034
469600,0.0003,11718,2348,469499,-144.06281245,-0.45986542105674744,0.02977278269827366,200.0,9.780235290527344,40,0.18235242366790771
470400,0.0003,11745,2352,470299,-142.98458366,0.16180852055549622,0.027874764055013657,200.0,11.93313980102539,40,0.11168001592159271
471200,0.0003,11771,2356,471099,-142.83723934000002,-0.3909609615802765,0.03075726330280304,200.0,12.799762725830078,40,0.15135589241981506
472000,0.0003,11789,2360,471899,-143.97142062,0.2212330400943756,0.02990979142487049,200.0,14.635622024536133,40,0.2272435873746872
472800,0.0003,11807,2364,472699,-143.79639435,-0.3333614766597748,0.027320565655827522,200.0,13.128819465637207,40,0.11025598645210266
473600,0.0003,11825,2368,473499,-144.81203553,0.6857975125312805,0.02900068648159504,200.0,11.762101173400879,40,0.14528413116931915
474400,0.0003,11844,2372,474299,-148.10951573,0.02229401469230652,0.031239012256264687,200.0,13.26607894897461,40,0.29315096139907837
475200,0.0003,11865,2376,475099,-148.08454584,-0.012308336794376373,0.031681109219789505,200.0,10.924959182739258,40,0.09123165905475616
476000,0.0003,11891,2380,475899,-149.44715914,-0.24905292689800262,0.03089812956750393,200.0,16.113107681274414,40,0.19187073409557343
476800,0.0003,11909,2384,476699,-148.56028869999997,-0.3362942039966583,0.02959693782031536,200.0,13.682182312011719,40,0.13961541652679443
477600,0.0003,11926,2388,477499,-148.90327699000002,0.07553784549236298,0.0299775842577219,200.0,14.588554382324219,40,0.2402714192867279
478400,0.0003,11945,2392,478299,-149.88842780000002,-0.19691848754882812,0.03180870786309242,200.0,16.63872718811035,40,0.13252776861190796
479200,0.0003,11966,2396,479099,-148.59302215000002,-0.6934080719947815,0.028834102675318718,200.0,13.871480941772461,40,0.27518904209136963
480000,0.0003,11993,2400,479899,-147.13241196999996,0.31663966178894043,0.028995176777243614,200.0,18.857667922973633,40,0.1379193216562271
480800,0.0003,12019,2404,480699,-147.21498918999998,-0.28979265689849854,0.02808014303445816,200.0,12.72260856628418,40,0.24902568757534027
481600,0.0003,12038,2408,481499,-146.74076791,0.10477001965045929,0.027784280478954315,200.0,11.209794998168945,40,0.14043910801410675
482400,0.0003,12056,2412,482299,-143.24222559,-0.0020882487297058105,0.027961406856775284,200.0,13.228314399719238,40,0.18543396890163422
483200,0.0003,12073,2416,483099,-142.06088265000002,0.2689966857433319,0.030224811285734177,200.0,14.879961013793945,40,0.1888870894908905
484000,0.0003,12093,2420,483899,-143.41878189,-0.21392935514450073,0.029458757489919662,200.0,15.509087562561035,40,0.14731203019618988
484800,0.0003,12111,2424,484699,-141.10050118,-0.46146199107170105,0.02958795614540577,200.0,9.588305473327637,40,0.08408653736114502
485600,0.0003,12128,2428,485499,-143.97735036,0.12896853685379028,0.02728981152176857,200.0,14.516534805297852,40,0.23387399315834045
486400,0.0003,12150,2432,486299,-142.86576276999998,-0.5499086976051331,0.029305510222911835,200.0,9.999262809753418,40,0.11616501212120056
487200,0.0003,12174,2436,487099,-140.84566891,0.6766439080238342,0.02924024872481823,200.0,14.212373733520508,40,0.3299364149570465
488000,0.0003,12197,2440,487899,-141.83580078000003,-0.30783700942993164,0.03232654184103012,200.0,12.681866645812988,40,0.11513294279575348
488800,0.0003,12221,2444,488699,-140.82518351000002,0.006676323711872101,0.0286420788615942,200.0,14.935932159423828,39,0.14132091403007507
489600,0.0003,12244,2448,489499,-138.28578286,0.1594085842370987,0.026835424825549126,200.0,11.800325393676758,39,0.270745187997818
490400,0.0003,12268,2452,490299,-138.26270342,0.42781877517700195,0.028784792870283127,200.0,12.988845825195312,39,0.16538670659065247
491200,0.0003,12292,2456,491099,-136.0744112,-0.04876210168004036,0.028533922508358955,200.0,15.325923919677734,39,0.26217928528785706
492000,0.0003,12315,2460,491899,-139.6032476,-0.41259056329727173,0.02726729027926922,200.0,10.662367820739746,39,0.13656257092952728
492800,0.0003,12339,2464,492699,-140.78934267,0.4699065685272217,0.02843649312853813,200.0,12.108918190002441,39,0.12214723974466324
493600,0.0003,12363,2468,493499,-145.75960245999997,-0.15681450068950653,0.02814975380897522,200.0,11.812664985656738,39,0.11520630121231079
494400,0.0003,12387,2472,494299,-145.44858649,0.15807336568832397,0.02826860174536705,200.0,14.984641075134277,39,0.4503128230571747
495200,0.0003,12411,2476,495099,-145.53131191000003,-0.34868571162223816,0.027136782184243202,200.0,17.88332176208496,39,0.2506486177444458
496000,0.0003,12437,2480,495899,-143.86797816999996,0.4446537494659424,0.027374612167477608,200.0,12.629465103149414,39,0.12640073895454407
496800,0.0003,12460,2484,496699,-143.92950636,-0.2719123959541321,0.026087621226906776,200.0,13.000483512878418,39,0.18191099166870117
497600,0.0003,12484,2488,497499,-141.9162856,-1.1404666900634766,0.025819290429353714,200.0,11.461233139038086,39,0.36877042055130005
498400,0.0003,12507,2492,498299,-140.79105725999997,0.018331393599510193,0.02489451877772808,200.0,13.188583374023438,39,0.13733461499214172
499200,0.0003,12531,2496,499099,-141.19765084,-0.17095538973808289,0.025475241243839264,200.0,13.221259117126465,39,0.2010793387889862
500000,0.0003,12555,2500,499899,-139.16081860999998,0.007303725928068161,0.025962742045521736,200.0,10.84510612487793,39,0.09553378075361252
500800,0.0003,12578,2504,500699,-136.69661646,0.47018948197364807,0.025497151538729668,200.0,13.942331314086914,39,0.18515536189079285
501600,0.0003,12602,2508,501499,-136.58387377,-0.42843496799468994,0.02549983374774456,200.0,14.01069450378418,39,0.258164644241333
502400,0.0003,12625,2512,502299,-138.72834948,-0.14849776029586792,0.02351199835538864,200.0,12.203851699829102,39,0.3192284405231476
503200,0.0003,12649,2516,503099,-139.96862622,-0.016535624861717224,0.023236248642206192,200.0,10.947582244873047,39,0.21879494190216064
504000,0.0003,12672,2520,503899,-139.58661559,0.7984856367111206,0.02642194926738739,200.0,15.26063060760498,39,0.23307354748249054
504800,0.0003,12696,2524,504699,-144.08070874999999,0.05907101184129715,0.02540259249508381,200.0,12.646007537841797,39,0.20797036588191986
505600,0.0003,12719,2528,505499,-142.25446865,-0.4665059447288513,0.024436723440885544,200.0,11.1787748336792,39,0.17211857438087463
506400,0.0003,12743,2532,506299,-141.20776624,-0.5037233829498291,0.02371533401310444,200.0,15.622597694396973,39,0.23470431566238403
507200,0.0003,12767,2536,507099,-144.24402074,-0.2760563790798187,0.022858018055558205,200.0,11.324827194213867,39,0.3202378451824188
508000,0.0003,12790,2540,507899,-145.90638475999998,-0.35379329323768616,0.023310495540499687,200.0,14.122732162475586,39,0.23493774235248566
508800,0.0003,12814,2544,508699,-148.21342977999998,0.10970567911863327,0.022504854947328568,200.0,16.461021423339844,39,0.14071838557720184
509600,0.0003,12838,2548,509499,-150.15031211000002,-0.06258445978164673,0.021330030634999275,200.0,10.111031532287598,39,0.08033104240894318
510400,0.0003,12861,2552,510299,-152.25737888,-0.6421422958374023,0.021674521267414093,200.0,11.274014472961426,39,0.39359837770462036
511200,0.0003,12885,2556,511099,-155.67517805,-0.16761747002601624,0.022447649389505386,200.0,13.627689361572266,39,0.14498180150985718
512000,0.0003,12908,2560,511899,-154.95996925,-0.6065449714660645,0.022827012464404106,200.0,10.75409984588623,39,0.13503244519233704
512800,0.0003,12932,2564,512699,-151.71063428,-0.28652697801589966,0.024040723219513893,200.0,12.798052787780762,39,0.12812095880508423
513600,0.0003,12955,2568,513499,-149.19344467,0.7879407405853271,0.024256279692053795,200.0,13.24105453491211,39,0.674441933631897
514400,0.0003,12974,2572,514299,-147.38736144999996,0.17740890383720398,0.024984100833535194,200.0,12.214859008789062,39,0.08400814235210419
515200,0.0003,12992,2576,515099,-149.12793456,-0.008762156590819359,0.025075877085328102,200.0,16.01451873779297,39,0.23923465609550476
516000,0.0003,13010,2580,515899,-149.94657752999998,-0.08134951442480087,0.024333445355296135,200.0,12.371843338012695,39,0.10960137099027634
516800,0.0003,13036,2584,516699,-147.64245742,0.4447234869003296,0.02337493747472763,200.0,10.88375186920166,39,0.25326424837112427
517600,0.0003,13061,2588,517499,-146.43941062,0.37159720063209534,0.023662244901061058,200.0,20.425750732421875,39,0.2665018141269684
518400,0.0003,13086,2592,518299,-146.68827925000002,-0.10916376858949661,0.02409111149609089,200.0,10.85258960723877,39,0.09046848118305206
519200,0.0003,13111,2596,519099,-146.16151825999998,0.2955645024776459,0.022620914503932,200.0,10.028757095336914,39,0.19694635272026062
520000,0.0003,13136,2600,519899,-148.49343460999998,-0.2562142014503479,0.02243700809776783,200.0,12.671459197998047,39,0.2881406247615814
520800,0.0003,13161,2604,520699,-148.5175984,0.6141194105148315,0.02228541672229767,200.0,10.237380981445312,39,0.22721418738365173
521600,0.0003,13180,2608,521499,-149.14590873999998,0.09885705262422562,0.02202952280640602,200.0,11.748321533203125,39,0.11327419430017471
522400,0.0003,13198,2612,522299,-148.06246427999997,-0.08320675045251846,0.021980926394462585,200.0,14.78276538848877,39,0.2762930393218994
523200,0.0003,13216,2616,523099,-148.35848303,0.3751680850982666,0.021879209205508232,200.0,11.929683685302734,39,0.3551248013973236
524000,0.0003,13235,2620,523899,-147.44127561,-0.5804812908172607,0.021157409995794296,200.0,16.963157653808594,39,0.4071155786514282
524800,0.0003,13253,2624,524699,-145.29700483,0.21643221378326416,0.020823176950216293,200.0,10.970196723937988,39,0.07563642412424088
525600,0.0003,13278,2628,525499,-146.12811971000002,1.1573119163513184,0.02113652043044567,200.0,16.349750518798828,39,0.24995125830173492
526400,0.0003,13305,2632,526299,-145.82380073000002,0.5073256492614746,0.022356541827321053,200.0,12.233026504516602,39,0.29734110832214355
527200,0.0003,13330,2636,527099,-141.98212385,-0.16881774365901947,0.02122434787452221,200.0,12.658238410949707,39,0.11898355185985565
528000,0.0003,13356,2640,527899,-143.17393679,0.25744006037712097,0.02104315161705017,200.0,14.881585121154785,39,0.23980802297592163
528800,0.0003,13382,2644,528699,-141.94858927,-0.5061553716659546,0.01947225257754326,200.0,12.148168563842773,39,0.08699390292167664
529600,0.0003,13409,2648,529499,-143.15855423000002,0.3758210241794586,0.020993797108530998,200.0,15.160747528076172,39,0.15819935500621796
530400,0.0003,13436,2652,530299,-140.77043593,0.27077290415763855,0.02181270718574524,200.0,13.07209587097168,39,0.2266538143157959
531200,0.0003,13462,2656,531099,-142.20534218999998,0.23780637979507446,0.021661261096596718,200.0,12.505847930908203,39,0.12958768010139465
532000,0.0003,13487,2660,531899,-139.34856838,-0.05430639907717705,0.02016717568039894,200.0,14.48859977722168,39,0.20198354125022888
532800,0.0003,13516,2664,532699,-142.57880760999998,0.21582162380218506,0.022246642038226128,200.0,13.583507537841797,39,0.2950746417045593
533600,0.0003,13541,2668,533499,-142.77786215,-0.2290964275598526,0.020167037844657898,200.0,14.864177703857422,39,0.10100951790809631
534400,0.0003,13566,2672,534299,-143.90952604,0.38503482937812805,0.02123941294848919,200.0,13.416120529174805,39,0.14108067750930786
535200,0.0003,13590,2676,535099,-144.38363739,-0.09110665321350098,0.02173468843102455,200.0,12.080293655395508,39,0.111941859126091
536000,0.0003,13615,2680,535899,-143.63920122,0.16943487524986267,0.022531380876898766,200.0,15.066771507263184,39,0.14842042326927185
