time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
523476,0.0003,10987,524,523375,-0.7934183999999999,0.5373588800430298,0.0015876946272328496,999.0,0.2387765645980835,47,3.5830118871871264e-09
527472,0.0003,11071,528,527371,-0.7923943400000002,-0.5223168134689331,0.0015876711113378406,999.0,0.23886528611183167,47,9.81432179969488e-09
531468,0.0003,11156,532,531367,-0.79271138,-0.1714130938053131,0.0015861985739320517,999.0,0.2388935089111328,47,3.852313579244537e-09
535464,0.0003,11241,536,535363,-0.79268546,0.23917894065380096,0.0015857910038903356,999.0,0.2387399822473526,47,1.0481643997195533e-08
539460,0.0003,11325,540,539359,-0.7923247600000001,-0.3310925364494324,0.0015894179232418537,999.0,0.2387775033712387,47,5.0517274807759804e-09
543456,0.0003,11409,544,543355,-0.7927264799999999,0.42476364970207214,0.0015870269853621721,999.0,0.23885478079319,47,1.526105575244685e-09
547452,0.0003,11494,548,547351,-0.79401258,-0.22655360400676727,0.0015870716888457537,999.0,0.2388271540403366,47,2.761368023129762e-09
551448,0.0003,11578,552,551347,-0.7931216299999998,0.00903794914484024,0.0015865745954215527,999.0,0.238891139626503,47,5.170010197730335e-09
555444,0.0003,11663,556,555343,-0.7932750900000001,-0.1304924190044403,0.0015877680853009224,999.0,0.2389473021030426,47,6.657133511112079e-09
559440,0.0003,11747,560,559339,-0.79209112,-0.06897469609975815,0.0015865752939134836,999.0,0.2389877587556839,47,2.9604723117415688e-09
563436,0.0003,11832,564,563335,-0.79220493,0.2093231976032257,0.0015875016106292605,999.0,0.2390323281288147,47,3.3590583647935546e-09
567432,0.0003,11916,568,567331,-0.7935629,0.11910421401262283,0.0015883950982242823,999.0,0.23896832764148712,47,2.566326262609664e-09
571428,0.0003,12000,572,571327,-0.7922972699999999,-0.04311966896057129,0.0015882920706644654,999.0,0.2390173375606537,47,5.304612749057469e-09
575424,0.0003,12084,576,575323,-0.79184168,0.6380911469459534,0.0015869929920881987,999.0,0.23913288116455078,47,1.0432270158844403e-08
579420,0.0003,12168,580,579319,-0.7920130499999999,-0.657386302947998,0.0015875560929998755,999.0,0.2390785813331604,47,6.612268066419347e-09
583416,0.0003,12253,584,583315,-0.79299826,0.12221497297286987,0.0015871329233050346,999.0,0.23907962441444397,47,5.308918638036175e-09
587412,0.0003,12338,588,587311,-0.7922633,0.5470796823501587,0.0015894019743427634,999.0,0.2392473965883255,47,1.792420079027579e-08
591408,0.0003,12423,592,591307,-0.7927321299999999,-0.03248526155948639,0.0015859928680583835,999.0,0.23917509615421295,47,9.574012693747136e-09
595404,0.0003,12507,596,595303,-0.7906438299999999,-0.12769080698490143,0.0015887139597907662,999.0,0.239178866147995,47,5.116261192483762e-09
599400,0.0003,12592,600,599299,-0.7911158100000002,0.09507803618907928,0.0015868416521698236,999.0,0.23920434713363647,47,1.5390746455068438e-08
603396,0.0003,12676,604,603295,-0.7893185200000002,-0.21468360722064972,0.0015865132445469499,999.0,0.23912285268306732,47,3.280026028562588e-09
607392,0.0003,12760,608,607291,-0.7880139900000002,0.04018153250217438,0.0015876779798418283,999.0,0.23905766010284424,47,4.585959167968667e-09
611388,0.0003,12845,612,611287,-0.78801311,-0.049463190138339996,0.001588313258253038,999.0,0.23929935693740845,47,8.594561506924947e-09
615384,0.0003,12929,616,615283,-0.7880343499999999,-0.45785433053970337,0.001587540959008038,999.0,0.2391076534986496,47,2.0671604428201817e-09
619380,0.0003,13014,620,619279,-0.78771175,0.023862287402153015,0.0015864103334024549,999.0,0.2392793595790863,47,8.390518502210398e-09
623376,0.0003,13099,624,623275,-0.7873339399999998,-0.21507985889911652,0.0015858953120186925,999.0,0.23929543793201447,47,7.354218567456883e-09
627372,0.0003,13183,628,627271,-0.78844791,-0.026115112006664276,0.0015870375791564584,999.0,0.2391965687274933,47,5.687200932413816e-09
631368,0.0003,13268,632,631267,-0.78741839,0.14605861902236938,0.001587559119798243,999.0,0.23928965628147125,47,5.646897172084664e-09
