rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/std,train/clip_range,train/policy_gradient_loss,train/value_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/entropy_loss
-102.48091394117648,32768,925.2941176470588,824,16,39,0.9220853447914124,0.2,-0.005857233376445947,0.9613160799723118,0.4127931296825409,0.005339628,0.07490234375,150,0.5801656246185303,0.0003,-5.3661200374364855
-101.11563902777777,34816,962.7777777777778,822,17,42,0.9209083318710327,0.2,-0.007661355787422508,12.698873149673455,0.10914328694343567,0.006111498,0.045166015625,160,0.7415463626384735,0.0003,-5.348069760203361
-100.30338194594594,36864,980.0,821,18,44,0.9108444452285767,0.2,-0.007949009144795127,0.12189389322884381,0.02924252860248089,0.008671259,0.0900390625,170,-0.46328842639923096,0.0003,-5.319760829210281
-99.60189271052631,38912,996.3157894736842,821,19,47,0.8978891372680664,0.2,-0.010364308668795275,0.10820631893584505,0.012789400294423103,0.011684973,0.10498046875,180,0.4234933853149414,0.0003,-5.2631982758641245
-98.77823523076924,40960,1011.7948717948718,820,20,49,0.8913407921791077,0.2,-0.00736898397517507,0.0801685341168195,0.02722983807325363,0.007752605,0.075830078125,190,0.5127717554569244,0.0003,-5.225122936069965
-97.47925211904762,43008,1018.7619047619048,819,21,52,0.8784679770469666,0.2,-0.010293436494248454,0.09606933717150241,-0.013889187946915627,0.009546891,0.098095703125,200,0.505475640296936,0.0003,-5.177470880746841
-96.71052606976744,45056,1032.2790697674418,819,22,54,0.8777889013290405,0.2,-0.00858468683582032,10.435916954092681,3.022066116333008,0.009247561,0.073095703125,210,0.7390734255313873,0.0003,-5.152804112434387
-95.66224368181817,47104,1045.1818181818182,818,23,57,0.8667533993721008,0.2,-0.009402950765797868,0.12506454228423536,0.04458394646644592,0.010924801,0.116259765625,220,0.7193952798843384,0.0003,-5.126275998353958
-94.76184157777776,49152,1057.5111111111112,817,24,60,0.8527766466140747,0.2,-0.01698505119420588,0.12803297673817723,0.06342408061027527,0.012264891,0.138134765625,230,0.6503783762454987,0.0003,-5.065658341348171
-93.2725403,51200,1020.84,817,25,62,0.8388926982879639,0.2,-0.012997030159749557,0.12410820962395519,0.052966274321079254,0.011060044,0.11884765625,240,0.6500687897205353,0.0003,-4.996837443113327
-91.99483488235295,53248,1032.1960784313726,817,26,65,0.8398228287696838,0.2,-0.006025097813108005,25.433968694135547,14.632122993469238,0.004154893,0.020556640625,250,0.7786198556423187,0.0003,-4.970150643587113
