train/policy_loss,train/value_loss,time/time_elapsed,train/n_updates,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,rollout/ep_len_mean,time/fps,train/entropy_loss,train/learning_rate
0.013190033845603466,0.002137142699211836,22,4199,4200,65.56,21000,-30.318939208984375,65.56,953,-0.44035783410072327,0.0007
0.007047262042760849,0.015486630611121655,22,4299,4300,55.86,21500,-1437.31689453125,55.86,952,-0.3560822606086731,0.0007
0.014286021701991558,0.0010959130013361573,23,4399,4400,38.44,22000,-16.40515899658203,38.44,952,-0.2950281500816345,0.0007
-3.504716157913208,1949.580078125,23,4499,4500,22.5,22500,-0.0009839534759521484,22.5,951,-0.240269735455513,0.0007
0.00550274271517992,0.0002358200727030635,24,4599,4600,19.68,23000,-1.4455718994140625,19.68,952,-0.4710690975189209,0.0007
0.005360810086131096,0.0012624083319678903,24,4699,4700,21.3,23500,-7.052267074584961,21.3,952,-0.366291880607605,0.0007
0.002473140135407448,3.252261012676172e-05,25,4799,4800,24.23,24000,0.501559853553772,24.23,953,-0.4474630355834961,0.0007
0.0008987236069515347,1.5857163816690445e-05,25,4899,4900,27.65,24500,-1.0371599197387695,27.65,952,-0.48028382658958435,0.0007
0.0014673472614958882,2.2323521989164874e-05,26,4999,5000,31.9,25000,-2.2706737518310547,31.9,952,-0.4904240071773529,0.0007
-3.424070358276367,3877.91015625,26,5099,5100,36.29,25500,-0.00028204917907714844,36.29,952,-0.3017438054084778,0.0007
0.001234568888321519,2.2908183382241987e-05,27,5199,5200,40.01,26000,-0.014806032180786133,40.01,951,-0.48568758368492126,0.0007
0.004529550671577454,0.00020157215476501733,27,5299,5300,43.05,26500,-43.5034065246582,43.05,951,-0.5159158110618591,0.0007
0.00240081874653697,5.31925106770359e-05,28,5399,5400,46.84,27000,0.13872599601745605,46.84,952,-0.4642268121242523,0.0007
0.00017472878971602768,1.6373431208194233e-05,28,5499,5500,50.15,27500,-17.51823616027832,50.15,952,-0.5049914121627808,0.0007
0.00867611076682806,0.00023135026276577264,29,5599,5600,53.49,28000,0.3360004425048828,53.49,952,-0.37472206354141235,0.0007
4.419028846314177e-05,2.1444609956233762e-05,29,5699,5700,56.01,28500,0.7854955643415451,56.01,952,-0.4172702431678772,0.0007
-0.004683714359998703,0.0007258423138409853,30,5799,5800,57.63,29000,0.8990619704127312,57.63,952,-0.3058871626853943,0.0007
0.0005130889476276934,0.00011085772712249309,30,5899,5900,59.12,29500,0.9726809244602919,59.12,952,-0.3174367845058441,0.0007
-0.0021047950722277164,0.0010416734730824828,31,5999,6000,60.97,30000,0.9199219346046448,60.97,952,-0.2446683645248413,0.0007
0.001903065829537809,0.0009690619772300124,32,6099,6100,60.61,30500,0.940284963697195,60.61,951,-0.19872155785560608,0.0007
0.0041868239641189575,0.0018329424783587456,32,6199,6200,62.83,31000,0.08134829998016357,62.83,951,-0.33020463585853577,0.0007
-0.0002607267233543098,2.5569693207216915e-06,33,6299,6300,64.79,31500,0.9496158547699451,64.79,951,-0.28044116497039795,0.0007
0.04833297058939934,0.017787232995033264,33,6399,6400,68.14,32000,-6.449000835418701,68.14,951,-0.3044212758541107,0.0007
-0.01365547627210617,0.0018576271831989288,34,6499,6500,72.03,32500,-373.9116516113281,72.03,950,-0.4483489394187927,0.0007
0.03987162932753563,0.003184697823598981,34,6599,6600,75.85,33000,-114.6626205444336,75.85,950,-0.41670364141464233,0.0007
0.00042840541573241353,3.0064164093346335e-05,35,6699,6700,79.23,33500,-9.715834617614746,79.23,949,-0.538861095905304,0.0007
0.0030115009285509586,0.00022250348411034793,35,6799,6800,84.02,34000,-18.16826057434082,84.02,949,-0.45218953490257263,0.0007
0.0014376748586073518,2.769548518699594e-05,36,6899,6900,88.11,34500,-1.9487059116363525,88.11,949,-0.5510187745094299,0.0007
0.00115507235750556,2.3521657567471266e-05,36,6999,7000,92.93,35000,-0.2137010097503662,92.93,949,-0.35187387466430664,0.0007
0.00042907887836918235,7.817393452569377e-06,37,7099,7100,96.37,35500,-0.13867247104644775,96.37,948,-0.5924457311630249,0.0007
-0.0019910179544240236,2.3865175535320304e-05,37,7199,7200,100.51,36000,-135.02503967285156,100.51,947,-0.5747207403182983,0.0007
-0.0020245115738362074,2.3548618628410622e-05,38,7299,7300,104.52,36500,-15.513246536254883,104.52,946,-0.4933847486972809,0.0007
0.0003508047084324062,2.5043032110261265e-06,39,7399,7400,108.55,37000,-1.216343879699707,108.55,946,-0.6010127067565918,0.0007
-0.0003251998277846724,1.0053394134956761e-06,39,7499,7500,113.32,37500,-13.608328819274902,113.32,946,-0.5805448889732361,0.0007
-0.0012704709079116583,7.468112926289905e-06,40,7599,7600,117.43,38000,-1.0043463706970215,117.43,946,-0.5838375091552734,0.0007
-0.004921860061585903,0.00010138794459635392,40,7699,7700,121.43,38500,-246.3620147705078,121.43,946,-0.2857483923435211,0.0007
3.0731172273590346e-07,3.5938575138061424e-07,41,7799,7800,125.43,39000,-2.363678216934204,125.43,946,-0.5502638816833496,0.0007
-0.0001808543602237478,1.0209972742813989e-06,41,7899,7900,130.1,39500,-1.2164242267608643,130.1,946,-0.4891158640384674,0.0007
7.292180089280009e-05,2.9411165769488434e-07,42,7999,8000,134.29,40000,-299.8500061035156,134.29,946,-0.5531337261199951,0.0007
7.783008913975209e-05,5.729729082304402e-07,42,8099,8100,138.26,40500,-1.7121009826660156,138.26,946,-0.4230829179286957,0.0007
